BBDD_ID,PRICE,CONTRUCTION_DATE,NEIGHBORHOOD,PARKING_LOTS,AREA,ADMINISTRATION_PRICE,STRATUM,STORAGE_ROOM,BEDROOM,BATHROOM,HALF_BATHROOM,VIEW_TYPE,PARKING_LOT_TYPES,KITCHEN_FEATURES,BALCONIES,LIVING_ROOMS,DINNING_ROOMS,LAUNDRY_AREAS,SERVICE_ROOMS,DRESSING_ROOMS,SERVICE_BATHROOMS,STUDYING_ROOMS,GREEN_ZONES,GYM,POOL,TURCO,VISITOR_PARKING_LOTS,YARD,KIDS_PARK,BBQ,SOCIAL_ROOM,SPORTS_FIELD,SOLARIUM
400839,280000000,1981-01-01 5:00:00,Belén Centro,0,181.0700073,0,,,6,2,0,Calle,,Integral,1,1,1,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
349995,740000000,1986-01-01 5:00:00,Las Lomas,2,165.1000061,676000,,,4,2,1,,"Cubierto,Independiente","Abierta,Integral",1,,,1,1,1,1,,YES,NO,YES,NO,YES,YES,YES,NO,YES,NO,NO
303770,364000000,2020-01-01 5:00:00,Los Almendros,1,48.56999969,300000,,,1,1,1,,,"Abierta,Integral",1,,,1,,1,,,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
148471,328000000,1983-01-01 5:00:00,Naranjal,1,132,0,3,1,3,2,1,"Exterior,Interior",Cubierto,Integral,,0,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
148473,800000000,1992-01-01 5:00:00,Castropol,1,224,620000,5,,4,4,1,"Exterior,Interior",Cubierto,Integral,,1,1,1,1,1,1,1,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO
104309,970000000,2017-01-01 5:00:00,Castropol,3,172.5,594000,6,1,3,3,1,"Ciudad,Exterior","Cubierto,Lineal","Cerrada,Integral,Isla",1,1,1,1,1,1,1,1,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
105220,550000000,2018-01-01 5:00:00,San Diego,2,93.58999634,350000,5,,3,2,0,"Jardines,Ciudad","Cubierto,Lineal,Independiente","Abierta,Barra Americana,Integral",1,0,1,TRUE,0,1,0,0,YES,YES,YES,YES,YES,NO,YES,YES,YES,NO,YES
105223,1580000000,1999-01-01 5:00:00,Los Balsos,3,480,1060000,4,,4,4,1,"Ciudad,Exterior",Independiente,"Barra Americana,Integral",1,0,1,1,1,1,1,0,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,NO
105527,470000000,2009-01-01 5:00:00,Alejandría,1,63,290000,6,,1,1,1,Exterior,Sencillo,"Abierta,Integral",0,1,1,TRUE,0,1,0,0,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,YES
105541,290000000,1970-01-01 5:00:00,Villa Nueva,1,144.1699982,329700,4,1,3,2,0,"Calle,Ciudad,Exterior",Sencillo,"Abierta,Integral",1,1,1,TRUE,1,0,1,0,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
105817,820000000,2004-01-01 5:00:00,Los Balsos,2,270,859000,6,1,2,3,0,"Calle,Interior,Jardines","Cubierto,Lineal","Abierta,Barra Americana,Integral",0,1,1,TRUE,1,2,0,1,YES,NO,NO,NO,YES,YES,YES,NO,YES,NO,NO
106429,500000000,1990-01-01 5:00:00,Barrio Laureles,1,115,339000,5,,3,3,1,"Ciudad,Exterior",Cubierto,Integral,1,1,1,1,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
138585,485000000,1996-01-01 5:00:00,San Lucas,1,143,574000,5,,3,2,1,Exterior,Lineal,Integral,1,0,1,1,1,0,1,1,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
93742,550000000,1995-01-01 5:00:00,Barrio Laureles,2,170,200000,5,,4,4,,,Independiente,Integral,1,1,,TRUE,1,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
128144,1750000000,1996-01-01 5:00:00,La Tomatera,3,497,1312400,6,2,4,6,,"Interior,Jardines,Calle,Exterior",Cubierto,"Integral,Cerrada",1,1,,1,,1,,,YES,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO
464455,630000000,2016-01-01 5:00:00,Los Balsos,2,90,456000,6,,2,2,,,,Equipada,1,1,1,,,1,,,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO
464492,370000000,2004-01-01 5:00:00,Universidad Medellín,1,76,271000,5,,3,2,,,Cubierto,Integral,1,1,1,1,,1,,,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
464456,330000000,1996-01-01 5:00:00,Belén Centro,1,89,210000,4,,4,2,,,Cubierto,Integral,1,1,1,1,,,,,YES,NO,YES,NO,YES,NO,YES,NO,YES,YES,NO
116540,560000000,2005-01-01 5:00:00,Loma de los Bernal,1,136,,5,,3,3,,"Ciudad,Exterior",Cubierto,"Abierta,Barra Americana,Integral",,1,,TRUE,,,,1,NO,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO
474934,170000000,2011-01-01 5:00:00,Los Colores,0,32,0,5,,1,1,,,,,,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
265852,227000000,2012-01-01 5:00:00,Rodeo Alto,1,57,138000,3,,2,2,,,Cubierto,Integral,1,1,,,,,,,YES,NO,NO,NO,YES,NO,YES,YES,NO,YES,NO
438052,920000000,2016-01-01 5:00:00,Las Acacias,3,145,520800,5,,3,4,,,,Integral,1,1,,,,,,,NO,NO,NO,YES,YES,NO,YES,NO,YES,NO,YES
148835,450000000,2020-10-08 0:00:00,Barrio Laureles,2,156,542000,5,1,3,2,,"Exterior,Interior",Cubierto,Integral,0,1,,1,1,0,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
117388,560000000,2020-02-28 0:00:00,Las Acacias,2,178,0,5,,3,7,,"Calle,Exterior",Cubierto,"Cerrada,Integral",0,1,,1,0,0,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
150581,220000000,2020-10-16 0:00:00,Santa Lucía,0,58,,3,,3,2,0,,,,0,0,,1,0,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
445668,650000000,1990-01-01 5:00:00,Los Balsos,2,176,750000,6,,3,4,,,,"Integral,Semi-integral",1,1,1,,1,,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
445076,950000000,1993-01-01 4:00:00,La Tomatera,2,235,897000,6,,3,4,,,Cubierto,"Equipada,Integral",1,1,1,1,1,,1,,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO
444949,220000000,2015-01-01 5:00:00,Rodeo Alto,1,55,150000,3,,2,2,,,Cubierto,Integral,1,2,1,1,,,,,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,NO
395368,390000000,1991-01-01 5:00:00,Carlos E. Restrepo,0,118,224000,4,,4,3,,,,Integral,1,1,1,1,1,,,,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO
151578,380000000,2005-01-01 5:00:00,San Diego,1,82,,5,1,3,2,0,Exterior,Cubierto,"Integral,Barra Americana",1,0,,1,0,1,0,1,YES,YES,YES,YES,NO,NO,YES,YES,YES,NO,NO
394339,440000000,1998-01-01 5:00:00,Belén Centro,2,83,423000,6,1,2,2,,,Cubierto,,,1,1,,,1,,,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO
392719,615000000,2000-01-01 5:00:00,El Campestre,1,152,0,6,,3,2,,,,Semi-integral,,1,1,1,,,,,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO
391207,460000000,2005-01-01 5:00:00,Patio Bonito,2,96,320000,6,,3,2,,,,,,1,,1,,,,,NO,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO
392721,360000000,2000-01-01 5:00:00,Belén Centro,0,120,30000,6,,3,2,,,,,,1,1,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
392610,750000000,1994-01-01 5:00:00,La Aguacatala,3,240,850000,6,,4,4,,Calle,,Integral,,1,1,1,1,,1,1,YES,YES,NO,NO,YES,NO,YES,NO,YES,NO,NO
394323,485000000,2016-01-01 5:00:00,Los Gonzales,1,56,0,6,1,1,2,,,Cubierto,,,,,1,,1,,,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
392790,395000000,2016-01-01 5:00:00,Los Colores,1,75,150000,4,,2,2,,Ciudad,Cubierto,,,,,,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
392037,1500000000,2015-01-01 5:00:00,La Candelaria,3,265,875000,5,,3,5,,,,,1,2,1,,1,,,,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO
259423,250000000,1991-01-01 5:00:00,Florida Nueva,0,60,0,4,,3,1,,,,,,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
254515,430000000,2010-01-01 5:00:00,Cuarta Brigada,1,85,278000,4,,3,3,,,Cubierto,Integral,1,1,,1,1,,1,,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
383814,930000000,1985-01-01 5:00:00,Alejandría,2,210,730000,6,,3,4,,,Cubierto,"Equipada,Integral",,1,,,1,1,1,,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
464418,190000000,1991-01-01 5:00:00,Manrique Oriental,0,120,,3,,4,1,,,,,1,1,1,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
445841,385000000,2013-01-01 5:00:00,Los Colores,1,82,,4,,3,2,,Interior,,Integral,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
394107,430000000,1975-01-01 5:00:00,La Candelaria,1,193,633000,4,,4,5,,,,,1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
244492,482000000,1990-01-01 5:00:00,Las Lomas,1,117.0999985,360000,6,,3,3,,,,"Equipada,Integral",1,1,1,1,,1,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
101999,490000000,1990-01-01 5:00:00,Lorena,0,141.4700012,0,3,,3,3,1,Exterior,,"Cerrada,Integral",1,0,1,TRUE,0,0,0,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
102223,900000000,2018-01-01 5:00:00,Los Balsos,2,109.9800034,390000,6,,3,3,0,Ciudad,Lineal,"Abierta,Barra Americana,Integral",1,0,1,TRUE,0,1,0,0,YES,YES,YES,YES,YES,NO,YES,NO,YES,NO,NO
103371,420000000,2019-01-01 5:00:00,Santa María de los Ángeles,0,45.90000153,0,6,,1,1,0,Exterior,Comun,"Abierta,Barra Americana,Integral",,1,1,TRUE,,1,,,YES,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
103913,1200000000,1990-01-01 5:00:00,La Tomatera,3,267,880000,6,,4,3,1,"Calle,Ciudad,Exterior",Paralelos,"Abierta,Integral",1,1,1,TRUE,0,1,0,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
169054,1650000000,2008-01-01 5:00:00,El Tesoro,2,298,710000,,,2,2,1,,Independiente,"Abierta,Integral",1,1,1,1,1,1,1,,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
245387,790000000,2004-01-01 5:00:00,Los Gonzales,2,165,724000,,,3,3,1,,Lineal,"Abierta,Integral",1,,,1,1,1,1,1,NO,YES,YES,YES,YES,NO,NO,YES,YES,NO,YES
245391,580000000,1995-01-01 5:00:00,Barrio Laureles,2,172,668700,,,3,3,0,,Lineal,Integral,1,1,,1,1,1,1,1,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO
245662,320000000,1971-01-01 5:00:00,Villa Nueva,1,125,356000,4,0,3,2,0,Interior,Cubierto,"Sencilla,Abierta,Integral",1,1,,1,,,,1,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
245666,310000000,1991-01-01 5:00:00,Naranjal,1,84,132000,,,2,2,0,Calle,,Integral,1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
246109,430000000,1990-01-01 5:00:00,El Campestre,1,124,499000,,,3,2,0,,,"Abierta,Integral",1,1,1,1,,,,,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO
254625,670000000,2006-01-01 5:00:00,Los Balsos,2,130,510000,6,1,3,3,,,,,1,,,1,,1,1,,YES,NO,YES,YES,YES,NO,YES,NO,YES,NO,NO
254493,510000000,2018-01-01 5:00:00,Carlos E. Restrepo,1,110,330000,4,,3,3,,,Cubierto,Integral,1,1,1,1,,,,,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
151022,360000000,2008-01-01 5:00:00,Los Colores,1,68,265000,5,1,3,2,0,Exterior,Cubierto,"Integral,Barra Americana",1,0,,1,,1,0,1,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
170377,920000000,1985-01-01 5:00:00,Castropol,2,335,1476700,6,1,4,5,,,Cubierto,,,,,1,1,,1,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
151803,530000000,2020-01-01 5:00:00,Lorena,1,100,220000,4,1,3,3,,Exterior,Cubierto,Integral,1,1,,1,,,,1,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
117401,210000000,2020-05-12 5:00:00,Boston,0,63,210000,4,,3,2,,Exterior,,"Barra Americana,Integral",1,0,,TRUE,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
70237,170000000,1978-01-02 0:00:00,Aures,1,90,,3,,2,2,,"Calle,Ciudad,Exterior",Sencillo,"Abierta,Integral",,1,,TRUE,,,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
259214,365000000,2009-01-01 5:00:00,San Diego,1,80,284000,,,3,2,0,,,Integral,1,1,,1,,1,,1,NO,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO
73075,400000000,2019-01-02 0:00:00,Estadio,1,130,,5,,4,2,,,"Descubierto,Independiente",Integral,1,1,,TRUE,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
152065,340000000,2013-01-01 5:00:00,Calasanz,1,80,200000,4,1,2,2,,,Cubierto,,1,1,,1,,,,,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO
147357,365000000,2020-10-01 0:00:00,Los Balsos,0,100,346000,6,,3,2,,"Exterior,Interior",Cubierto,Integral,1,1,,1,1,0,0,,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO
150554,265000000,2016-01-01 5:00:00,El Diamante,1,67,145000,0,,2,2,,,,Integral,,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
478465,320000000,1995-01-01 5:00:00,San Diego,1,75,364000,,,3,2,0,,Independiente,Integral,1,1,1,1,,,,,YES,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO
203114,600000000,2001-01-01 5:00:00,Barrio Laureles,2,135,412000,5,,3,2,1,"Exterior,Interior",Lineal,Integral,1,0,,1,1,1,1,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
203115,620000000,1978-01-01 5:00:00,Castropol,2,164,630000,5,,3,2,1,"Exterior,Interior","Cubierto,Paralelo","Abierta,Integral",,1,1,1,1,1,1,,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO
389188,450000000,2006-01-01 5:00:00,Barrio Laureles,1,84,320000,,,2,2,0,,Cubierto,Integral,1,1,1,,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
138971,719000000,2020-01-01 5:00:00,Los Balsos,2,92,0,6,,2,2,1,"Ciudad,Exterior","Cubierto,Lineal","Abierta,Integral,Barra Americana",1,0,,1,0,1,0,0,YES,YES,YES,NO,YES,NO,NO,YES,YES,NO,NO
70899,1160000000,2014-01-01 5:00:00,Los Balsos,2,199,664000,6,1,3,3,1,,Paralelo,"Abierta,Integral",1,1,1,1,1,,,1,NO,YES,YES,NO,YES,NO,YES,NO,YES,NO,NO
237307,650000000,1989-01-01 5:00:00,La Tomatera,2,164.8999939,590000,,,4,3,0,Calle,Lineal,Integral,,1,1,1,1,1,1,,NO,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO
395945,345000000,1985-01-01 5:00:00,Simón Bolívar,1,98.01000214,142000,,,3,2,0,Calle,,Sencilla,1,,,1,1,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
396513,850000000,2002-01-01 5:00:00,San Lucas,2,167.5,684000,,,3,3,1,Calle,Lineal,Integral,1,1,1,1,1,1,1,,NO,NO,YES,YES,YES,NO,YES,NO,YES,YES,NO
113639,900000000,1990-01-01 5:00:00,Patio Bonito,2,185,581000,5,,4,3,1,Interior,Paralelo,Integral,0,1,1,TRUE,1,1,0,0,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO
114510,520000000,2004-01-01 5:00:00,San Lucas,2,128,700000,6,1,2,2,1,Exterior,Lineal,Integral,0,0,1,1,1,1,1,0,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
102206,1300000000,1995-01-01 5:00:00,Las Lomas,2,300,1300000,6,1,3,3,1,,"Cubierto,Paralelos","Abierta,Barra Americana,Integral",1,0,,TRUE,1,3,1,1,YES,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO
116618,800000000,2002-01-01 5:00:00,Los Balsos,2,184,780000,5,,3,4,1,Interior,"Cubierto,Paralelo","Cerrada,Integral",1,1,1,TRUE,1,1,1,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
117088,1795000064,1985-01-01 5:00:00,El Tesoro,3,420,936000,6,,4,4,1,Exterior,Independiente,"Abierta,Integral",1,1,,TRUE,1,1,1,1,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
117094,680000000,1985-01-01 5:00:00,El Campestre,2,188,770000,6,,3,3,1,"Jardines,Ciudad","Paralelo,Independiente",Sencilla,1,1,1,TRUE,1,1,1,1,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
117710,950000000,2006-01-01 5:00:00,El Tesoro,2,223.0599976,892134,6,,3,3,1,Exterior,Cubierto,Integral,1,1,1,TRUE,1,1,,,YES,NO,NO,YES,YES,NO,YES,NO,YES,NO,NO
395268,570000000,2018-01-01 5:00:00,Los Balsos,2,87,290000,6,,2,2,1,,,,1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
100351,618000000,1980-01-02 0:00:00,La Aguacatala,2,247,,6,2,3,1,,,,"Cerrada,Semi-Integral",0,1,,,1,0,0,1,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
100377,970000000,2012-01-02 0:00:00,Castropol,3,172,590000000,6,1,3,4,,Interior,"Cubierto,Lineal","Abierta,Barra Americana,Integral",3,0,,TRUE,1,1,1,1,YES,YES,YES,NO,YES,NO,YES,NO,YES,YES,NO
72728,950000000,1999-01-02 0:00:00,Los Balsos,2,228,622163,6,1,3,3,,,Cubierto,"Abierta,Cerrada,Integral",1,1,,TRUE,1,1,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
149554,435000000,2020-10-10 0:00:00,Manila,2,90,230000,6,1,3,2,,,,,1,0,,1,0,1,0,,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,YES
152040,362000000,2020-10-21 0:00:00,Belén Centro,2,105,131000,5,1,3,2,,,,,1,0,,1,0,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
394723,700000000,1992-01-01 5:00:00,Los Balsos,2,174.75,443600,6,,3,2,,,,Integral,,1,1,1,1,,,,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
170539,510000000,2020-12-16 0:00:00,Los Almendros,0,141,157000,5,,3,3,,"Exterior,Interior",Cubierto,Integral,1,1,,1,1,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
151850,345000000,2000-01-01 5:00:00,La Pilarica,1,91.18000031,159000,3,1,3,2,,Exterior,Cubierto,Integral,1,1,,1,,,,,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
101463,337500000,2010-01-02 0:00:00,Belén Centro,0,96,,4,,3,2,,Exterior,Cubierto,"Barra Americana,Integral",,1,,1,,,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
35690,450000000,2007-01-02 0:00:00,Conquistadores,2,116,340000,,,4,4,,,Cubierto,"Equipada,Integral",1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
101577,400000000,2010-01-02 0:00:00,Calasanz,1,96,,4,1,3,2,,Exterior,Cubierto,"Barra Americana,Integral",1,1,,TRUE,,,,,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
101582,320000000,2011-01-02 0:00:00,Calasanz,1,72,185000,4,,3,2,,Interior,Cubierto,"Barra Americana,Cerrada,Integral",1,,,TRUE,,,,,YES,NO,YES,NO,NO,NO,YES,YES,NO,YES,NO
101601,290000000,2004-01-02 0:00:00,Calasanz,0,126,,4,,3,3,,"Calle,Exterior",,"Cerrada,Semi-Integral",1,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
101644,350000000,2010-01-02 0:00:00,Cuarta Brigada,1,87,206000,4,,3,2,,"Ciudad,Exterior",Cubierto,"Cerrada,Integral",1,,,TRUE,,,,,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO
101682,480000000,2005-01-01 5:00:00,Las Acacias,1,75,,5,,3,2,,Exterior,Cubierto,"Abierta,Integral",1,1,,TRUE,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
101691,460000000,1995-01-01 5:00:00,Las Acacias,1,78,,5,,3,2,,Exterior,Cubierto,"Abierta,Integral",,1,,TRUE,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
101728,586000000,1990-01-02 0:00:00,Caicedo,1,320,,4,1,5,4,,Exterior,Cubierto,"Abierta,Integral",1,1,,TRUE,,1,,,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
101732,260000000,2010-01-01 5:00:00,Boston,0,70,193000,4,1,3,2,,Ciudad,,Integral,1,1,,TRUE,,,,,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
128096,310000000,2020-07-13 5:00:00,Santa Mónica,1,91,50000,3,1,2,3,,Exterior,,Integral,0,1,,1,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
102081,805000000,2019-01-01 5:00:00,Los Almendros,1,134,250000,5,,3,3,,,Cubierto,"Abierta,Integral",1,1,,1,0,,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
102091,410000000,2000-01-01 5:00:00,Cuarta Brigada,1,112,375000,3,,3,3,,Exterior,Cubierto,Integral,1,1,,1,,,,,NO,YES,NO,YES,NO,NO,YES,NO,YES,NO,NO
151878,2150000128,2018-01-01 5:00:00,Los Balsos,4,302,1000000,6,1,3,5,0,Exterior,Cubierto,Integral,1,0,,1,1,3,,1,NO,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
151939,530000000,2016-01-01 5:00:00,Estadio,2,140,313000,5,1,3,3,,"Exterior,Interior",Cubierto,Integral,1,1,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
102361,270000000,2018-06-05 0:00:00,Calasanz,0,80,0,4,,3,2,,"Calle,Exterior",,"Cerrada,Integral",1,0,,TRUE,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
101624,235000000,2004-01-01 5:00:00,Bello Horizonte,1,54,180000,4,,3,2,,Interior,Cubierto,"Barra Americana,Cerrada,Integral",1,,,TRUE,,,,,NO,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO
142332,290000000,2015-01-01 5:00:00,La Pilarica,1,72,228000,5,,3,2,,Exterior,Cubierto,Integral,,1,,1,,1,,,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
390568,650000000,1993-01-01 4:00:00,Florida Nueva,2,240,553000,5,,4,3,,,,Integral,,1,1,,1,,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
297366,940000000,1996-01-01 5:00:00,El Campestre,1,185,0,6,1,3,4,,,Cubierto,,1,1,1,1,,,,,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO
101729,595000000,1980-01-02 0:00:00,Villa Nueva,1,340,,4,,6,4,,Exterior,Cubierto,"Abierta,Integral",1,1,,TRUE,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
297689,350000000,2012-01-01 5:00:00,Santa Mónica,1,116,30000,4,,4,2,,,Cubierto,Integral,1,1,1,,,,,,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO
297716,440000000,2020-01-01 5:00:00,La Candelaria,0,212,0,3,,12,8,,,,Integral,1,1,1,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
297928,360000000,2014-01-01 5:00:00,Loma de los Bernal,1,67,259100,5,,2,2,,,,Integral,1,1,1,1,,,,,NO,YES,NO,NO,YES,NO,NO,YES,YES,NO,NO
146882,275000000,2020-09-30 0:00:00,Simón Bolívar,1,100,60000,4,,4,3,,Exterior,Cubierto,Integral,0,1,,1,1,0,0,1,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
298046,450000000,2016-01-01 5:00:00,Conquistadores,1,108,100000,5,,3,2,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
438886,420000000,2000-01-01 5:00:00,Boston,1,122,420000,4,,3,2,,,Cubierto,,,1,1,1,,,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
438719,410000000,2000-01-01 5:00:00,Estadio,1,115,230000,5,,3,3,,,,Semi-integral,1,1,1,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
438684,468000000,2001-01-01 5:00:00,Belén Centro,1,109,354000,5,,3,2,,,,,1,1,1,,1,,,1,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO
438844,440000000,1990-01-01 5:00:00,Las Acacias,1,115,356000,5,,3,2,,,Cubierto,Integral,1,1,1,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
345909,750000000,1990-01-01 5:00:00,Los Balsos,2,200,680000,6,,4,4,,Exterior,Sencillo,Equipada,,1,1,1,1,,,,YES,NO,YES,NO,YES,NO,YES,NO,YES,YES,NO
119810,529000000,2020-05-29 5:00:00,Belén Centro,1,115,,5,1,3,3,0,Exterior,Cubierto,"Integral,Isla,Abierta",1,0,,1,1,0,0,0,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
119811,529000000,2020-05-29 5:00:00,Belén Centro,1,115,,5,1,3,3,0,Exterior,Cubierto,"Integral,Isla,Abierta",1,0,,1,1,0,0,0,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
119812,529000000,2020-05-29 0:00:00,Belén Centro,1,115,0,5,1,3,3,0,Exterior,Cubierto,"Integral,Isla,Abierta",1,0,,1,1,0,0,0,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
122698,338000000,2019-01-01 5:00:00,Ciudad del Río,1,45,,6,,1,1,,Exterior,Cubierto,"Integral,Barra Americana",1,0,,1,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
119626,1200000000,2016-01-01 5:00:00,Barrio Laureles,1,203,650000,6,,4,6,,"Exterior,Ciudad",Cubierto,"Equipada,Integral,Isla",1,1,,1,,,,,YES,NO,YES,YES,NO,YES,NO,NO,YES,YES,NO
391425,2500000000,2016-01-01 5:00:00,Santa María de los Ángeles,4,292,0,6,1,3,4,,,Cubierto,,1,1,,1,1,1,,,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
